date_releve,reference,marque,modele,finition,titre,condition,apport,energie,transmission,km,prix_mensuel,url
2026-09-15T14:43:18,ves00452143,skoda,fabia-iv,10-tsi-95-ch-evo-2-bvm5-selection,SKODA Fabia IV 1.0 TSI 95 ch EVO 2 BVM5 Selection,occasion,SANS APPORT,Essence,Manuelle,17627,293,https://auto-dispo.cic-leasing.fr/leasing-voiture/skoda/fabia-iv/10-tsi-95-ch-evo-2-bvm5-selection-ves00452143?apport=sans
2026-09-15T14:43:18,ves00452140,skoda,fabia-iv,10-tsi-95-ch-evo-2-bvm5-selection,SKODA Fabia IV 1.0 TSI 95 ch EVO 2 BVM5 Selection,occasion,SANS APPORT,Essence,Manuelle,17930,293,https://auto-dispo.cic-leasing.fr/leasing-voiture/skoda/fabia-iv/10-tsi-95-ch-evo-2-bvm5-selection-ves00452140?apport=sans
2026-09-15T14:43:18,ves00452116,dacia,sandero-iii,tce-90-gsr2-journey,DACIA Sandero III TCe 90 GSR2 Journey,occasion,SANS APPORT,Essence,Manuelle,25776,293,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/sandero-iii/tce-90-gsr2-journey-ves00452116?apport=sans
2026-09-15T14:43:18,ves00459264,mg,mg3,15-l-hybrid-195-ch-luxury,SANS APPORT MG MG3 1.5 L Hybrid+ 195 ch Luxury,,,Hybride,Automatique,10,294,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-luxury-ves00459264?apport=sans
2026-09-15T14:43:18,ves00453168,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,18173,294,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00453168?apport=sans
2026-09-15T14:43:18,ves00453941,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,23694,295,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00453941?apport=sans
2026-09-15T14:43:18,ves00456954,dacia,sandero-iii,tce-90-gsr2-journey,DACIA Sandero III TCe 90 GSR2 Journey,occasion,SANS APPORT,Essence,Manuelle,17640,296,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/sandero-iii/tce-90-gsr2-journey-ves00456954?apport=sans
2026-09-15T14:43:18,ves00453535,citroen,c4,puretech-130-eat8-max,CITROEN C4 PureTech 130 EAT8 Max,occasion,SANS APPORT,Essence,Automatique,5020,297,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/puretech-130-eat8-max-ves00453535?apport=sans
2026-09-15T14:43:18,ves00463172,volkswagen,taigo,10-tsi-116-dsg7-life-plus,VOLKSWAGEN Taigo 1.0 TSI 116 DSG7 Life Plus,occasion,SANS APPORT,Essence,Automatique,16464,298,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/taigo/10-tsi-116-dsg7-life-plus-ves00463172?apport=sans
2026-09-15T14:43:18,ves00456037,dacia,sandero-iii,tce-90-gsr2-journey,DACIA Sandero III TCe 90 GSR2 Journey,occasion,SANS APPORT,Essence,Manuelle,22471,300,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/sandero-iii/tce-90-gsr2-journey-ves00456037?apport=sans
2026-09-15T14:43:18,ves00461617,opel,corsa-vi,12-turbo-hybrid-110-ch-autom-gs,SANS APPORT OPEL Corsa VI 1.2 Turbo Hybrid 110 ch Autom GS,,,Hybride,Automatique,10,300,https://auto-dispo.cic-leasing.fr/leasing-voiture/opel/corsa-vi/12-turbo-hybrid-110-ch-autom-gs-ves00461617?apport=sans
2026-09-15T14:43:18,ves00462958,mg,zs-iii,15-l-hybrid-197-ch-comfort,SANS APPORT MG ZS III 1.5 L Hybrid+ 197 ch Comfort,,,Hybride,Automatique,10,300,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/zs-iii/15-l-hybrid-197-ch-comfort-ves00462958?apport=sans
2026-09-15T14:43:18,ves00462702,citroen,c3-aircross-ii,hybride-145-ch-aut-plus,SANS APPORT CITROEN C3 Aircross II,,,Hybride,Automatique,10,300,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/hybride-145-ch-aut-plus-ves00462702?apport=sans
2026-09-15T14:43:18,ves00460602,renault,clio-5,tce-90-ch-gsr2-evolution,SANS APPORT RENAULT Clio 5 TCe 90 ch GSR2 Evolution,,,Essence,Manuelle,10,301,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/clio-5/tce-90-ch-gsr2-evolution-ves00460602?apport=sans
2026-09-15T14:43:18,ves00449690,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,19153,301,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00449690?apport=sans
2026-09-15T14:43:18,ves00462623,citroen,c3-iv,turbo-100-ch-manuelle-max,SANS APPORT CITROEN C3 IV Turbo 100 ch Manuelle Max,,,Essence,Manuelle,10,301,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-iv/turbo-100-ch-manuelle-max-ves00462623?apport=sans
2026-09-15T14:43:18,ves00453724,toyota,aygo-x,10-vvt-i-72-dynamic,SANS APPORT TOYOTA AYGO X 1.0 VVT-i 72 Dynamic,,,Essence,Manuelle,10,301,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/aygo-x/10-vvt-i-72-dynamic-ves00453724?apport=sans
2026-09-15T14:43:18,ves00453517,citroen,c4,puretech-130-eat8-max,SANS APPORT CITROEN C4 PureTech 130 EAT8 Max,,,Essence,Automatique,10,301,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/puretech-130-eat8-max-ves00453517?apport=sans
2026-09-15T14:43:18,ves00460609,renault,clio-5,tce-90-ch-gsr2-evolution,SANS APPORT RENAULT Clio 5 TCe 90 ch GSR2 Evolution,,,Essence,Manuelle,100,302,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/clio-5/tce-90-ch-gsr2-evolution-ves00460609?apport=sans
2026-09-15T14:43:18,ves00462767,citroen,c3-iv,turbo-100-ch-manuelle-max,SANS APPORT CITROEN C3 IV Turbo 100 ch Manuelle Max,,,Essence,Manuelle,10,303,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-iv/turbo-100-ch-manuelle-max-ves00462767?apport=sans
2026-09-15T14:43:18,ves00460603,renault,clio-5,tce-90-ch-gsr2-evolution,SANS APPORT RENAULT Clio 5 TCe 90 ch GSR2 Evolution,,,Essence,Manuelle,10,303,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/clio-5/tce-90-ch-gsr2-evolution-ves00460603?apport=sans
2026-09-15T14:43:18,ves00456959,renault,clio-5,tce-90-techno,RENAULT Clio 5 TCe 90 Techno,occasion,SANS APPORT,Essence,Manuelle,28903,304,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/clio-5/tce-90-techno-ves00456959?apport=sans
2026-09-15T14:43:18,ves00460605,renault,clio-5,tce-90-ch-gsr2-evolution,SANS APPORT RENAULT Clio 5 TCe 90 ch GSR2 Evolution,,,Essence,Manuelle,10,304,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/clio-5/tce-90-ch-gsr2-evolution-ves00460605?apport=sans
2026-09-15T14:43:18,ves00453563,citroen,c4,puretech-130-eat8-max,SANS APPORT CITROEN C4 PureTech 130 EAT8 Max,,,Essence,Automatique,100,304,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/puretech-130-eat8-max-ves00453563?apport=sans
2026-09-15T14:43:18,ves00453562,citroen,c4,puretech-130-eat8-max,SANS APPORT CITROEN C4 PureTech 130 EAT8 Max,,,Essence,Automatique,159,305,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/puretech-130-eat8-max-ves00453562?apport=sans
2026-09-15T14:43:18,ves00453560,citroen,c4,puretech-130-eat8-max,SANS APPORT CITROEN C4 PureTech 130 EAT8 Max,,,Essence,Automatique,147,305,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/puretech-130-eat8-max-ves00453560?apport=sans
2026-09-15T14:43:18,ves00453572,citroen,c4,puretech-130-eat8-max,SANS APPORT CITROEN C4 PureTech 130 EAT8 Max,,,Essence,Automatique,232,305,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/puretech-130-eat8-max-ves00453572?apport=sans
2026-09-15T14:43:18,ves00455873,mg,zs-iii,15-l-hybrid-197-ch-standard,SANS APPORT MG ZS III 1.5 L Hybrid+ 197 ch Standard,,,Hybride,Automatique,100,305,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/zs-iii/15-l-hybrid-197-ch-standard-ves00455873?apport=sans
2026-09-15T14:43:18,ves00449401,renault,captur-ii,tce-115-ch-evolution,SANS APPORT RENAULT Captur II TCe 115 ch Evolution,,,Essence,Manuelle,10,307,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/tce-115-ch-evolution-ves00449401?apport=sans
2026-09-15T14:43:18,ves00448048,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,4979,307,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00448048?apport=sans
2026-09-15T14:43:18,ves00460281,citroen,c4,hybride-145-ch-e-dcs6-plus,CITROEN C4,occasion,SANS APPORT,Hybride,Automatique,10101,307,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/hybride-145-ch-e-dcs6-plus-ves00460281?apport=sans
2026-09-15T14:43:18,ves00453528,citroen,c4,puretech-130-eat8-max,SANS APPORT CITROEN C4 PureTech 130 EAT8 Max,,,Essence,Automatique,100,308,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/puretech-130-eat8-max-ves00453528?apport=sans
2026-09-15T14:43:18,ves00455613,citroen,c4,hybride-145-ch-e-dcs6-plus,CITROEN C4,occasion,SANS APPORT,Hybride,Automatique,11098,309,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/hybride-145-ch-e-dcs6-plus-ves00455613?apport=sans
2026-09-15T14:43:18,ves00453541,citroen,c4,puretech-130-eat8-max,SANS APPORT CITROEN C4 PureTech 130 EAT8 Max,,,Essence,Automatique,10,309,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/puretech-130-eat8-max-ves00453541?apport=sans
2026-09-15T14:43:18,ves00453552,citroen,c4,puretech-130-eat8-max,SANS APPORT CITROEN C4 PureTech 130 EAT8 Max,,,Essence,Automatique,120,310,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/puretech-130-eat8-max-ves00453552?apport=sans
2026-09-15T14:43:18,ves00453559,citroen,c4,puretech-130-eat8-max,SANS APPORT CITROEN C4 PureTech 130 EAT8 Max,,,Essence,Automatique,396,310,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/puretech-130-eat8-max-ves00453559?apport=sans
2026-09-15T14:43:18,ves00449691,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,19375,310,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00449691?apport=sans
2026-09-15T14:43:18,ves00462231,dacia,duster-iii,mild-hybrid-140-expression,SANS APPORT DACIA Duster III Mild Hybrid 140 Expression,,,Essence,Manuelle,10,310,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/mild-hybrid-140-expression-ves00462231?apport=sans
2026-09-15T14:43:18,ves00458614,seat,leon-iv,15-tsi-115-bvm6-business,SEAT Leon IV 1.5 TSI 115 BVM6 Business,occasion,SANS APPORT,Essence,Manuelle,12932,311,https://auto-dispo.cic-leasing.fr/leasing-voiture/seat/leon-iv/15-tsi-115-bvm6-business-ves00458614?apport=sans
2026-09-15T14:43:18,ves00453561,citroen,c4,puretech-130-eat8-max,SANS APPORT CITROEN C4 PureTech 130 EAT8 Max,,,Essence,Automatique,100,311,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/puretech-130-eat8-max-ves00453561?apport=sans
2026-09-15T14:43:18,ves00454038,citroen,c4,puretech-130-eat8-max,CITROEN C4 PureTech 130 EAT8 Max,occasion,SANS APPORT,Essence,Automatique,3772,312,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/puretech-130-eat8-max-ves00454038?apport=sans
2026-09-15T14:43:18,ves00454037,citroen,c4,puretech-130-eat8-max,CITROEN C4 PureTech 130 EAT8 Max,occasion,SANS APPORT,Essence,Automatique,4466,312,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/puretech-130-eat8-max-ves00454037?apport=sans
2026-09-15T14:43:18,ves00440789,citroen,c3-aircross-ii,turbo-100-ch-man-plus,SANS APPORT CITROEN C3 Aircross II Turbo 100 ch Man Plus,,,Essence,Manuelle,10,313,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/turbo-100-ch-man-plus-ves00440789?apport=sans
2026-09-15T14:43:18,ves00460204,seat,arona,10-tsi-115-ch-start-stop-dsg7-copa,SANS APPORT SEAT Arona 1.0 TSI 115 ch Start/Stop DSG7 Copa,,,Essence,Automatique,10,314,https://auto-dispo.cic-leasing.fr/leasing-voiture/seat/arona/10-tsi-115-ch-start-stop-dsg7-copa-ves00460204?apport=sans
2026-09-15T14:43:18,ves00463123,citroen,c3-aircross-ii,hybride-145-ch-aut-max,SANS APPORT CITROEN C3 Aircross II,,,Hybride,Automatique,10,315,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/hybride-145-ch-aut-max-ves00463123?apport=sans
2026-09-15T14:43:18,ves00458833,dacia,sandero-iii,tce-110-stepway-extreme,SANS APPORT DACIA SANDERO III TCe 110 Stepway Extreme,,,Essence,Manuelle,100,316,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/sandero-iii/tce-110-stepway-extreme-ves00458833?apport=sans
2026-09-15T14:43:18,ves00459380,renault,clio-5,eco-g-100-ch-gsr2-techno,SANS APPORT RENAULT Clio 5 Eco-G 100 ch GSR2 Techno,,,Essence,Manuelle,10,316,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/clio-5/eco-g-100-ch-gsr2-techno-ves00459380?apport=sans
2026-09-15T14:43:18,ves00463154,citroen,c3-aircross-ii,hybride-145-ch-aut-max,CITROEN C3 Aircross II,occasion,SANS APPORT,Hybride,Automatique,8958,316,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/hybride-145-ch-aut-max-ves00463154?apport=sans
2026-09-15T14:43:18,ves00459382,renault,clio-5,eco-g-100-ch-gsr2-techno,SANS APPORT RENAULT Clio 5 Eco-G 100 ch GSR2 Techno,,,Essence,Manuelle,100,316,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/clio-5/eco-g-100-ch-gsr2-techno-ves00459382?apport=sans
2026-09-15T14:43:18,ves00463068,opel,corsa-vi,12-turbo-hybrid-110-ch-autom-gs,OPEL Corsa VI 1.2 Turbo Hybrid 110 ch Autom GS,occasion,SANS APPORT,Hybride,Automatique,29460,317,https://auto-dispo.cic-leasing.fr/leasing-voiture/opel/corsa-vi/12-turbo-hybrid-110-ch-autom-gs-ves00463068?apport=sans
2026-09-15T14:43:18,ves00463151,citroen,c3-aircross-ii,hybride-145-ch-aut-max,CITROEN C3 Aircross II,occasion,SANS APPORT,Hybride,Automatique,9478,317,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/hybride-145-ch-aut-max-ves00463151?apport=sans
2026-09-15T14:43:18,ves00460298,renault,clio-5,tce-90-ch-gsr2-esprit-alpine,SANS APPORT RENAULT Clio 5 TCe 90 ch GSR2 Esprit Alpine,,,Essence,Manuelle,100,319,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/clio-5/tce-90-ch-gsr2-esprit-alpine-ves00460298?apport=sans
2026-09-15T14:43:18,ves00431856,renault,captur-ii,tce-90-ch-techno,RENAULT Captur II TCe 90 ch Techno,occasion,SANS APPORT,Essence,Manuelle,14675,319,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/tce-90-ch-techno-ves00431856?apport=sans
2026-09-15T14:43:18,ves00435114,renault,captur-ii,tce-90-ch-techno,RENAULT Captur II TCe 90 ch Techno,occasion,SANS APPORT,Essence,Manuelle,12964,319,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/tce-90-ch-techno-ves00435114?apport=sans
2026-09-15T14:43:18,ves00462239,dacia,duster-iii,mild-hybrid-140-journey,SANS APPORT DACIA Duster III Mild Hybrid 140 Journey,,,Essence,Manuelle,10,319,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/mild-hybrid-140-journey-ves00462239?apport=sans
2026-09-15T14:43:18,ves00463059,opel,corsa-vi,12-turbo-hybrid-110-ch-autom-gs,OPEL Corsa VI 1.2 Turbo Hybrid 110 ch Autom GS,occasion,SANS APPORT,Hybride,Automatique,24053,319,https://auto-dispo.cic-leasing.fr/leasing-voiture/opel/corsa-vi/12-turbo-hybrid-110-ch-autom-gs-ves00463059?apport=sans
2026-09-15T14:43:18,ves00459492,volkswagen,polo-vi,10-tsi-95-ss-dsg7-life,SANS APPORT VOLKSWAGEN Polo VI 1.0 TSI 95 S&S DSG7 Life,,,Essence,Automatique,10,319,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/polo-vi/10-tsi-95-ss-dsg7-life-ves00459492?apport=sans
2026-09-15T14:43:18,ves00451239,mg,zs-iii,15-l-hybrid-197-ch-luxury,MG ZS III 1.5 L Hybrid+ 197 ch Luxury,occasion,SANS APPORT,Hybride,Automatique,13102,320,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/zs-iii/15-l-hybrid-197-ch-luxury-ves00451239?apport=sans
2026-09-15T14:43:18,ves00440778,citroen,c3-aircross-ii,turbo-100-ch-man-plus,SANS APPORT CITROEN C3 Aircross II Turbo 100 ch Man Plus,,,Essence,Manuelle,10,320,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/turbo-100-ch-man-plus-ves00440778?apport=sans
2026-09-15T14:43:18,ves00460566,skoda,fabia-iv,10-tsi-116-ch-evo-2-dsg7-selection,SKODA Fabia IV 1.0 TSI 116 ch EVO 2 DSG7 Selection,occasion,SANS APPORT,Essence,Automatique,21285,321,https://auto-dispo.cic-leasing.fr/leasing-voiture/skoda/fabia-iv/10-tsi-116-ch-evo-2-dsg7-selection-ves00460566?apport=sans
2026-09-15T14:43:18,ves00460569,skoda,fabia-iv,10-tsi-116-ch-evo-2-dsg7-selection,SKODA Fabia IV 1.0 TSI 116 ch EVO 2 DSG7 Selection,occasion,SANS APPORT,Essence,Automatique,21246,321,https://auto-dispo.cic-leasing.fr/leasing-voiture/skoda/fabia-iv/10-tsi-116-ch-evo-2-dsg7-selection-ves00460569?apport=sans
2026-09-15T14:43:18,ves00435079,renault,captur-ii,tce-90-ch-techno,RENAULT Captur II TCe 90 ch Techno,occasion,SANS APPORT,Essence,Manuelle,14334,321,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/tce-90-ch-techno-ves00435079?apport=sans
2026-09-15T14:43:18,ves00435078,renault,captur-ii,tce-90-ch-techno,RENAULT Captur II TCe 90 ch Techno,occasion,SANS APPORT,Essence,Manuelle,13261,321,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/tce-90-ch-techno-ves00435078?apport=sans
2026-09-15T14:43:18,ves00462638,skoda,fabia-iv,10-tsi-116-ch-evo-2-dsg7-selection,SKODA Fabia IV 1.0 TSI 116 ch EVO 2 DSG7 Selection,occasion,SANS APPORT,Essence,Automatique,11660,321,https://auto-dispo.cic-leasing.fr/leasing-voiture/skoda/fabia-iv/10-tsi-116-ch-evo-2-dsg7-selection-ves00462638?apport=sans
2026-09-15T14:43:18,ves00460548,skoda,fabia-iv,10-tsi-116-ch-evo-2-dsg7-selection,SKODA Fabia IV 1.0 TSI 116 ch EVO 2 DSG7 Selection,occasion,SANS APPORT,Essence,Automatique,14907,322,https://auto-dispo.cic-leasing.fr/leasing-voiture/skoda/fabia-iv/10-tsi-116-ch-evo-2-dsg7-selection-ves00460548?apport=sans
2026-09-15T14:43:18,ves00463061,opel,corsa-vi,12-turbo-hybrid-110-ch-autom-gs,OPEL Corsa VI 1.2 Turbo Hybrid 110 ch Autom GS,occasion,SANS APPORT,Hybride,Automatique,25339,322,https://auto-dispo.cic-leasing.fr/leasing-voiture/opel/corsa-vi/12-turbo-hybrid-110-ch-autom-gs-ves00463061?apport=sans
2026-09-15T14:43:18,ves00440785,citroen,c3-aircross-ii,turbo-100-ch-man-plus,SANS APPORT CITROEN C3 Aircross II Turbo 100 ch Man Plus,,,Essence,Manuelle,10,323,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/turbo-100-ch-man-plus-ves00440785?apport=sans
2026-09-15T14:43:18,ves00431822,renault,captur-ii,tce-90-ch-techno,RENAULT Captur II TCe 90 ch Techno,occasion,SANS APPORT,Essence,Manuelle,15158,324,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/tce-90-ch-techno-ves00431822?apport=sans
2026-09-15T14:43:18,ves00450900,volkswagen,t-cross,10-tsi-116-start-stop-dsg7-life-plus,VOLKSWAGEN T-CROSS 1.0 TSI 116 Start/Stop DSG7 Life Plus,occasion,SANS APPORT,Essence,Automatique,24241,324,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-cross/10-tsi-116-start-stop-dsg7-life-plus-ves00450900?apport=sans
2026-09-15T14:43:18,ves00460196,seat,arona,10-tsi-115-ch-start-stop-dsg7-copa,SANS APPORT SEAT Arona 1.0 TSI 115 ch Start/Stop DSG7 Copa,,,Essence,Automatique,10,324,https://auto-dispo.cic-leasing.fr/leasing-voiture/seat/arona/10-tsi-115-ch-start-stop-dsg7-copa-ves00460196?apport=sans
2026-09-15T14:43:18,ves00447154,lancia,ypsilon,12-ibrida-100ch-edct6-lx,LANCIA YPSILON 1.2 Ibrida 100ch eDCT6 LX,occasion,SANS APPORT,Essence,Automatique,17160,324,https://auto-dispo.cic-leasing.fr/leasing-voiture/lancia/ypsilon/12-ibrida-100ch-edct6-lx-ves00447154?apport=sans
2026-09-15T14:43:18,ves00451238,mg,zs-iii,15-l-hybrid-197-ch-luxury,MG ZS III 1.5 L Hybrid+ 197 ch Luxury,occasion,SANS APPORT,Hybride,Automatique,12749,324,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/zs-iii/15-l-hybrid-197-ch-luxury-ves00451238?apport=sans
2026-09-15T14:43:18,ves00460210,seat,arona,10-tsi-115-ch-start-stop-dsg7-copa,SANS APPORT SEAT Arona 1.0 TSI 115 ch Start/Stop DSG7 Copa,,,Essence,Automatique,100,325,https://auto-dispo.cic-leasing.fr/leasing-voiture/seat/arona/10-tsi-115-ch-start-stop-dsg7-copa-ves00460210?apport=sans
2026-09-15T14:43:18,ves00453775,alfa-romeo,tonale,15-ibrida-160-ch-vgt-tct7-veloce,ALFA ROMEO Tonale 1.5 Ibrida 160 ch VGT TCT7 Veloce,occasion,SANS APPORT,Hybride,Automatique,15935,325,https://auto-dispo.cic-leasing.fr/leasing-voiture/alfa-romeo/tonale/15-ibrida-160-ch-vgt-tct7-veloce-ves00453775?apport=sans
2026-09-15T14:43:18,ves00459496,volkswagen,polo-vi,10-tsi-95-ss-dsg7-life,SANS APPORT VOLKSWAGEN Polo VI 1.0 TSI 95 S&S DSG7 Life,,,Essence,Automatique,10,325,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/polo-vi/10-tsi-95-ss-dsg7-life-ves00459496?apport=sans
2026-09-15T14:43:18,ves00440788,citroen,c3-aircross-ii,turbo-100-ch-man-plus,SANS APPORT CITROEN C3 Aircross II Turbo 100 ch Man Plus,,,Essence,Manuelle,10,325,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/turbo-100-ch-man-plus-ves00440788?apport=sans
2026-09-15T14:43:18,ves00427607,renault,captur-ii,tce-90-ch-techno,RENAULT Captur II TCe 90 ch Techno,occasion,SANS APPORT,Essence,Manuelle,15743,325,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/tce-90-ch-techno-ves00427607?apport=sans
2026-09-15T14:43:18,ves00460164,citroen,c4,hybride-145-ch-e-dcs6-plus,SANS APPORT CITROEN C4,,,Hybride,Automatique,10,325,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/hybride-145-ch-e-dcs6-plus-ves00460164?apport=sans
2026-09-15T14:43:18,ves00440786,citroen,c3-aircross-ii,turbo-100-ch-man-plus,SANS APPORT CITROEN C3 Aircross II Turbo 100 ch Man Plus,,,Essence,Manuelle,10,325,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/turbo-100-ch-man-plus-ves00440786?apport=sans
2026-09-15T14:43:18,ves00441043,jeep,avenger,12-turbo-t3-100-ch-altitude,SANS APPORT JEEP Avenger 1.2 Turbo T3 100 ch Altitude,,,Essence,Manuelle,10,326,https://auto-dispo.cic-leasing.fr/leasing-voiture/jeep/avenger/12-turbo-t3-100-ch-altitude-ves00441043?apport=sans
2026-09-15T14:43:18,ves00461229,volkswagen,t-cross,10-tsi-116-start-stop-dsg7-r-line,VOLKSWAGEN T-CROSS 1.0 TSI 116 Start/Stop DSG7 R-Line,occasion,SANS APPORT,Essence,Automatique,11641,326,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-cross/10-tsi-116-start-stop-dsg7-r-line-ves00461229?apport=sans
2026-09-15T14:43:18,ves00462164,peugeot,408,hybrid-145-e-dcs6-allure,PEUGEOT 408 Hybrid 145 e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,24914,326,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/408/hybrid-145-e-dcs6-allure-ves00462164?apport=sans
2026-09-15T14:43:18,ves00459884,renault,clio-vi-hybrid,tce-115-ch-techno,SANS APPORT RENAULT CLIO VI HYBRID TCe 115 ch Techno,,,Essence,Manuelle,100,326,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/clio-vi-hybrid/tce-115-ch-techno-ves00459884?apport=sans
2026-09-15T14:43:18,ves00454280,ds,ds3-ii,hybride-145-e-dct6-toile,DS DS3 II,occasion,SANS APPORT,Hybride,Automatique,18587,327,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds3-ii/hybride-145-e-dct6-toile-ves00454280?apport=sans
